symbol,low_log2fold,low_cpm
Olfr910,0,1
Olfr911-ps1,0,1
Olfr912,0,1
Olfr913,0,1
Olfr914,0,1
Olfr915,0,1
Olfr916,0,1
Olfr917,0,1
Olfr918,0,1
Olfr91,0,1
Olfr899,0,1
Olfr898,0,1
Olfr895,0,1
Olfr869,0,1
Olfr870,0,1
Olfr871,0,1
Olfr872,0,1
Olfr873,0,1
Olfr874,0,1
Olfr875,0,1
Olfr877,0,1
Olfr878,0,1
Olfr881,0,1
Olfr883,0,1
Olfr884,0,1
Olfr885,0,1
Olfr887,0,1
Zfy2,0,1
Olfr888,0,1
Olfr889,0,1
Vmn1r64,0,1
Olfr891,0,1
Olfr893,0,1
Olfr894,0,1
Olfr919,0,1
Olfr868,0,1
Olfr92,0,1
Olfr923,0,1
Olfr960,0,1
Olfr961,0,1
Olfr963,0,1
Olfr967,0,1
Olfr968,0,1
Olfr969,0,1
Olfr97,0,1
Olfr970,0,1
Olfr971,0,1
Olfr96,0,1
Olfr972,0,1
Olfr975,0,1
Olfr978,0,1
Olfr979,0,1
Zfp648,0,1
Olfr981,0,1
Olfr982,0,1
Olfr983,0,1
Olfr984,0,1
Olfr985,0,1
Olfr974,0,1
Olfr959,0,1
Olfr958,0,1
Olfr957,0,1
Olfr924,0,1
Olfr926,0,1
Olfr93,0,1
Olfr930,0,1
Olfr933,0,1
Olfr934,0,1
Olfr936,0,1
Zfp804b,0,1
Olfr937,0,1
Zfp735,0,1
Olfr938,0,1
Olfr943,0,1
Olfr944,0,1
Zfp663,0,1
Olfr945,0,1
Olfr948,0,1
Olfr95,0,1
Olfr951,0,1
Olfr952,0,1
Olfr954,0,1
Olfr955,0,1
Olfr922,0,1
Olfr867,0,1
Olfr866,0,1
Olfr862,0,1
Olfr772,0,1
Olfr773,0,1
Olfr774,0,1
Olfr775,0,1
Olfr776,0,1
Olfr777,0,1
Olfr78,0,1
Olfr780,0,1
Olfr781,0,1
Olfr771,0,1
Olfr782,0,1
Olfr786,0,1
Olfr787,0,1
Olfr788,0,1
Olfr790,0,1
Olfr791,0,1
Olfr792,0,1
Olfr794,0,1
Olfr796,0,1
Olfr798,0,1
Olfr784,0,1
Olfr770,0,1
Olfr77,0,1
Olfr769,0,1
Olfr735,0,1
Olfr736,0,1
Olfr738,0,1
Olfr739,0,1
Olfr74,0,1
Olfr740,0,1
Olfr741,0,1
Olfr742,0,1
Olfr743,0,1
Olfr744,0,1
Olfr745,0,1
Olfr746,0,1
Olfr747,0,1
Olfr748,0,1
Olfr749,0,1
Olfr76,0,1
Olfr761,0,1
Olfr763,0,1
Olfr765,0,1
Olfr767,0,1
Olfr768,0,1
Olfr799,0,1
Olfr8,0,1
Olfr800,0,1
Olfr801,0,1
Olfr828,0,1
Olfr829,0,1
Olfr830,0,1
Olfr832,0,1
Olfr834,0,1
Olfr835,0,1
Olfr836,0,1
Olfr837,0,1
Olfr843,0,1
Olfr845,0,1
Olfr846,0,1
Olfr847,0,1
Zic4,0,1
Olfr850,0,1
Olfr851,0,1
Olfr853,0,1
Olfr854,0,1
Olfr855,0,1
Olfr857,0,1
Olfr859,0,1
Olfr860,0,1
Olfr827,0,1
Olfr988,0,1
Olfr826,0,1
Olfr824,0,1
Olfr802,0,1
Olfr803,0,1
Olfr804,0,1
Olfr805,0,1
Olfr806,0,1
Olfr807,0,1
Olfr808,0,1
Olfr809,0,1
Olfr810,0,1
Olfr811,0,1
Olfr812,0,1
Olfr813,0,1
Olfr814,0,1
Olfr815,0,1
Olfr816,0,1
Olfr818,0,1
Olfr819,0,1
Olfr820,0,1
Olfr821,0,1
Olfr822,0,1
Olfr823,0,1
Olfr825,0,1
Pfpl,0,1
Vmn1r126,0,1
Vmn1r62,0,1
Sprr2e,0,1
Sprr1b,0,1
Spint4,0,1
Spint3,0,1
Spink7,0,1
Spink6,0,1
AF529169,0,1
Spink14,0,1
Sprr2f,0,1
Spink12,0,1
Spesp1,0,1
Spert,0,1
Speer4f,0,1
Speer4e,0,1
Speer4d,0,1
Prl,0,1
Speer3,0,1
Speer2,0,1
Spink11,0,1
Sprr2h,0,1
Sprr2i,0,1
Sprr2k,0,1
Adam18,0,1
Adam25,0,1
Adam26a,0,1
Adam26b,0,1
Prdx6b,0,1
Adam29,0,1
Adam30,0,1
Adam34,0,1
Adam39,0,1
Stx19,0,1
Adamts19,0,1
AU022751,0,1
St8sia5,0,1
St6gal2,0,1
Adcyap1,0,1
Ssxb2,0,1
Sry,0,1
Prh1,0,1
Sprr4,0,1
Prl2a1,0,1
Adad1,0,1
Spdyb,0,1
Prl2b1,0,1
Prl6a1,0,1
Sowahd,0,1
Prl7a1,0,1
Agtr2,0,1
Sohlh2,0,1
Prl7a2,0,1
Prl7b1,0,1
Sntn,0,1
Prl5a1,0,1
Prl7c1,0,1
Prl8a1,0,1
Smr3a,0,1
Prl8a2,0,1
Smr2,0,1
Prl8a6,0,1
Prl8a8,0,1
Smok2a,0,1
Prl8a9,0,1
Prl7d1,0,1
Sox14,0,1
Prl4a1,0,1
Prl3d3,0,1
Agbl4,0,1
Spata19,0,1
Prl2c1,0,1
Spata18,0,1
Spata16,0,1
Spag16,0,1
Spag11a,0,1
Spaca5,0,1
Spaca3,0,1
Sp8,0,1
Sox3,0,1
Prl2c5,0,1
Prl3a1,0,1
Agr2,0,1
Prl3b1,0,1
Prl3c1,0,1
Agr3,0,1
Prl3d1,0,1
Prl3d2,0,1
Spata4,0,1
Prm1,0,1
Sval1,0,1
Sval3,0,1
B020004C17Rik,0,1
Tas2r131,0,1
Tas2r130,0,1
Tas2r129,0,1
Tas2r126,0,1
Tas2r125,0,1
Tas2r124,0,1
Tas2r123,0,1
Tas2r134,0,1
Tas2r122,0,1
AY761185,0,1
Tas2r121,0,1
Tas2r119,0,1
Tas2r118,0,1
Ppp1r17,0,1
Tas2r117,0,1
Tas2r116,0,1
AY761184,0,1
Aym1,0,1
Tas2r136,0,1
Tas2r139,0,1
Tas2r140,0,1
Tex16,0,1
Tex13a,0,1
Tex13,0,1
Tecrl,0,1
Tdrd1,0,1
Tdpoz5,0,1
Tdpoz3,0,1
Tdpoz2,0,1
Acan,0,1
Tcl1b5,0,1
Tcl1b4,0,1
Tcl1b3,0,1
Tcl1b1,0,1
Tcl1,0,1
Tceal7,0,1
Tbx5,0,1
Tbx22,0,1
Tbc1d21,0,1
Tas2r144,0,1
Tas2r115,0,1
Sval2,0,1
Tas2r114,0,1
Tas2r110,0,1
Taar7a,0,1
Avpr1b,0,1
Pramef17,0,1
Taar6,0,1
Pramel1,0,1
Taar5,0,1
Taar4,0,1
Avp,0,1
Ppy,0,1
Taar3,0,1
Pramel5,0,1
Pramel6,0,1
Pramel7,0,1
Taar1,0,1
Syt2,0,1
Prdm12,0,1
Actrt1,0,1
Actrt2,0,1
Taar2,0,1
Taar7b,0,1
Taar7d,0,1
Taar7e,0,1
Tas2r109,0,1
Tas2r108,0,1
Tas2r107,0,1
Tas2r106,0,1
Tas2r105,0,1
Tas2r104,0,1
Tas2r103,0,1
Tas2r102,0,1
Taf7l,0,1
Tacr3,0,1
Tacr1,0,1
Acrv1,0,1
Acsbg2,0,1
Tac1,0,1
Ppp3r2,0,1
Taar9,0,1
Taar8b,0,1
Taar8a,0,1
Taar7f,0,1
Tas2r113,0,1
Tex21,0,1
AI747448,0,1
Prm3,0,1
Rptn,0,1
Pth,0,1
Pth2,0,1
Rpl10l,0,1
Rpe65,0,1
Rp1l1,0,1
Rp1,0,1
Ros1,0,1
Aqp6,0,1
Ropn1,0,1
Rnf133,0,1
Arhgap40,0,1
Rnase9,0,1
Rnase11,0,1
Rln1,0,1
Ripply2,0,1
Rims1,0,1
Rhox9,0,1
Rnf148,0,1
Aqp2,0,1
Ptf1a,0,1
Ptchd3,0,1
Anxa10,0,1
Psg20,0,1
Psg26,0,1
Psg27,0,1
Psg28,0,1
Psg29,0,1
Sdr16c6,0,1
Atp4b,0,1
Scgn,0,1
Scgb3a2,0,1
Sbpl,0,1
Sbp,0,1
Samd7,0,1
Atp2b3,0,1
Sall4,0,1
Apobec4,0,1
Rxfp4,0,1
Rxfp1,0,1
Rtp1,0,1
Rhox8,0,1
Psg19,0,1
Rhox6,0,1
Atoh1,0,1
Arl13a,0,1
Rgs22,0,1
Rfx6,0,1
Rfpl4b,0,1
Rfpl4,0,1
Armc4,0,1
Rergl,0,1
Pyy,0,1
Arhgef38,0,1
Qrfpr,0,1
Reg2,0,1
Reg1,0,1
Rdh8,0,1
Arr3,0,1
Rbmxl2,0,1
Asb18,0,1
Rad51ap2,0,1
Rad21l,0,1
Reg3d,0,1
Rhox1,0,1
Rhox10,0,1
Rhox11,0,1
Rhox4f,0,1
Rhox4e,0,1
Rhox4d,0,1
Rhox4c,0,1
Rhox4b,0,1
Rhox3h,0,1
Rhox3f,0,1
Rhox3e,0,1
Rhox3a,0,1
Rhox2h,0,1
Rhox2g,0,1
Rhox2f,0,1
Rhox2e,0,1
Rhox2d,0,1
Rhox2c,0,1
Rhox2b,0,1
Rhox2a,0,1
Rhox12,0,1
Ptx4,0,1
Rhox4g,0,1
Prm2,0,1
Psg18,0,1
Sel1l2,0,1
Slc46a2,0,1
Slc34a1,0,1
Slc32a1,0,1
Slc2a7,0,1
Slc26a7,0,1
Slc24a2,0,1
Allc,0,1
Slc22a16,0,1
Prp2,0,1
Alox12b,0,1
Alppl2,0,1
Slc17a6,0,1
Alx1,0,1
Ambn,0,1
Prph2,0,1
Prpmp5,0,1
Slc12a1,0,1
Skint9,0,1
Slc18a3,0,1
Slc5a4a,0,1
Slc5a4b,0,1
Slc5a7,0,1
Olfr492,0,1
Slxl1,0,1
Slx,0,1
Slurp1,0,1
Sln,0,1
Slitrk5,0,1
Slitrk3,0,1
Slco6d1,0,1
Prmt8,0,1
Slc9a3,0,1
Akap4,0,1
Prol1,0,1
Slc7a9,0,1
Slc7a12,0,1
Slc6a5,0,1
Aknad1,0,1
Akp3,0,1
Prop1,0,1
Slc6a18,0,1
Skint8,0,1
Antxrl,0,1
Skint7,0,1
Skint4,0,1
Ankrd33,0,1
Serpinb6e,0,1
Prss3,0,1
Serpinb3d,0,1
Serpinb3c,0,1
Prss37,0,1
Serpinb3b,0,1
Prss40,0,1
Prss21,0,1
Serpinb3a,0,1
Prss43,0,1
Atp6ap1l,0,1
Serpinb11,0,1
Prss54,0,1
Prss56,0,1
Prss58,0,1
Ano3,0,1
Psapl1,0,1
Ankrd60,0,1
Atp6v1e2,0,1
Prss1,0,1
Prrxl1,0,1
Skint2,0,1
Skint11,0,1
Skint10,0,1
Skint1,0,1
Prr23a,0,1
Six6,0,1
Amtn,0,1
Sim2,0,1
Sim1,0,1
Prr9,0,1
Siglec15,0,1
Ang3,0,1
Ang5,0,1
Ang6,0,1
Ankar,0,1
Ankfn1,0,1
Sgcz,0,1
Sgcg,0,1
Sfta2,0,1
Skint5,0,1
Vmn1r63,0,1
Tex24,0,1
Tfap2b,0,1
Vmn1r174,0,1
Vmn1r173,0,1
Vmn1r172,0,1
Vmn1r171,0,1
Vmn1r170,0,1
Vmn1r17,0,1
Vmn1r169,0,1
BC089491,0,1
Vmn1r175,0,1
Vmn1r168,0,1
Vmn1r165,0,1
2310079G19Rik,0,1
Vmn1r160,0,1
Vmn1r16,0,1
Vmn1r159,0,1
Vmn1r158,0,1
BC080695,0,1
Vmn1r157,0,1
Vmn1r167,0,1
Vmn1r176,0,1
Vmn1r177,0,1
Vmn1r178,0,1
Vmn1r197,0,1
Vmn1r196,0,1
Vmn1r195,0,1
Vmn1r194,0,1
Vmn1r193,0,1
Vmn1r192,0,1
Vmn1r191,0,1
Vmn1r19,0,1
Vmn1r189,0,1
Vmn1r188,0,1
Vmn1r187,0,1
Vmn1r186,0,1
Vmn1r185,0,1
Vmn1r184,0,1
Vmn1r183,0,1
Vmn1r181,0,1
Vmn1r180,0,1
Vmn1r18,0,1
Vmn1r179,0,1
Vmn1r155,0,1
Vmn1r198,0,1
Vmn1r152,0,1
Vmn1r15,0,1
Vmn1r124,0,1
Vmn1r123,0,1
Vmn1r122,0,1
Vmn1r121,0,1
Vmn1r120,0,1
Vmn1r12,0,1
Vmn1r119,0,1
Vmn1r118,0,1
Vmn1r125,0,1
Vmn1r117,0,1
Vmn1r115,0,1
BC048507,0,1
Vmn1r114,0,1
Vmn1r113,0,1
Vmn1r112,0,1
Vmn1r111,0,1
Vmn1r11,0,1
Vmn1r107,0,1
Vmn1r116,0,1
BC048679,0,1
Piwil1,0,1
Pitx2,0,1
Vmn1r149,0,1
Vmn1r148,0,1
Vmn1r143,0,1
Vmn1r142,0,1
Vmn1r14,0,1
Vmn1r139,0,1
Vmn1r137,0,1
BC061237,0,1
Vmn1r132,0,1
BC061212,0,1
BC053393,0,1
Vmn1r130,0,1
Vmn1r13,0,1
Vmn1r129,0,1
BC051665,0,1
Vmn1r128,0,1
Vmn1r127,0,1
Pirt,0,1
Pitx1,0,1
Vmn1r151,0,1
Vmn1r104,0,1
Vmn1r199,0,1
Vmn1r20,0,1
Vmn1r41,0,1
Vmn1r40,0,1
Vmn1r39,0,1
Vmn1r38,0,1
Vmn1r37,0,1
Vmn1r36,0,1
Vmn1r35,0,1
Vmn1r34,0,1
Bcl2l10,0,1
Vmn1r33,0,1
Vmn1r31,0,1
Vmn1r30,0,1
Vmn1r3,0,1
Vmn1r29,0,1
Vmn1r28,0,1
Vmn1r27,0,1
Vmn1r26,0,1
Vmn1r25,0,1
Vmn1r32,0,1
Vmn1r42,0,1
Vmn1r43,0,1
Vmn1r44,0,1
Vmn1r61,0,1
Vmn1r60,0,1
Vmn1r6,0,1
Vmn1r59,0,1
Vmn1r58,0,1
Vmn1r57,0,1
Vmn1r56,0,1
Vmn1r55,0,1
Pgk2,0,1
Vmn1r54,0,1
Pglyrp3,0,1
Vmn1r50,0,1
2310061N02Rik,0,1
Vmn1r49,0,1
Vmn1r48,0,1
Vmn1r47,0,1
Vmn1r46,0,1
Pgr15l,0,1
Vmn1r45,0,1
Phgr1,0,1
Vmn1r2,0,1
Vmn1r24,0,1
Vmn1r237,0,1
Vmn1r216,0,1
Vmn1r215,0,1
Vmn1r214,0,1
Vmn1r213,0,1
Vmn1r212,0,1
Vmn1r211,0,1
Vmn1r210,0,1
Vmn1r21,0,1
Vmn1r217,0,1
Vmn1r209,0,1
Vmn1r207-ps,0,1
Vmn1r206,0,1
Vmn1r205,0,1
Vmn1r204,0,1
Vmn1r203,0,1
Vmn1r202,0,1
Vmn1r201,0,1
Vmn1r200,0,1
Vmn1r208,0,1
Vmn1r218,0,1
Vmn1r219,0,1
Vmn1r22,0,1
Vmn1r236,0,1
Vmn1r235,0,1
Vmn1r234,0,1
Vmn1r233,0,1
Vmn1r232,0,1
Vmn1r231,0,1
Vmn1r230,0,1
Vmn1r23,0,1
Vmn1r229,0,1
Vmn1r228,0,1
Vmn1r227,0,1
Vmn1r226,0,1
Vmn1r225,0,1
Vmn1r224,0,1
Phox2b,0,1
Vmn1r223,0,1
Vmn1r222,0,1
Vmn1r221,0,1
Vmn1r220,0,1
Vmn1r238,0,1
Tex28,0,1
Vmn1r103,0,1
Vmn1r100,0,1
4933405O20Rik,0,1
4933406J08Rik,0,1
4933406M09Rik,0,1
4933409G03Rik,0,1
Trdn,0,1
Trcg1,0,1
4933415F23Rik,0,1
Tram1l1,0,1
4933403O08Rik,0,1
4933421I07Rik,0,1
4933436I01Rik,0,1
5430402E10Rik,0,1
5430419D17Rik,0,1
Tpbpb,0,1
Tpbpa,0,1
5530400C23Rik,0,1
Tnmd,0,1
7420426K07Rik,0,1
4933427D06Rik,0,1
4933402N03Rik,0,1
4933402J07Rik,0,1
4933402E13Rik,0,1
Trim52,0,1
Pnlip,0,1
4930591A17Rik,0,1
4930595M18Rik,0,1
4930596D02Rik,0,1
Pnliprp2,0,1
4931408C20Rik,0,1
Trim31,0,1
Pnma3,0,1
Pnmal1,0,1
4931417E11Rik,0,1
4932411E22Rik,0,1
4932411N23Rik,0,1
4932414N04Rik,0,1
4932416K20Rik,0,1
4932429P05Rik,0,1
4932443I19Rik,0,1
Trhr,0,1
Trh,0,1
7530416G11Rik,0,1
Trim54,0,1
8030411F24Rik,0,1
9230110F15Rik,0,1
Tmem132c,0,1
Poteg,0,1
Abca15,0,1
Tmed11,0,1
Tmco5b,0,1
Tmco5,0,1
Tmco2,0,1
Tlx3,0,1
Tmem132d,0,1
Pou3f4,0,1
Tktl2,0,1
Theg,0,1
Th,0,1
Pou4f2,0,1
Pou4f3,0,1
Tgif2lx2,0,1
Tgif2lx1,0,1
Tfap2d,0,1
Abcb5,0,1
Tmem174,0,1
Tmem182,0,1
Tmem196,0,1
9330182O14Rik,0,1
9430007A20Rik,0,1
Tmprss11g,0,1
Tmprss11f,0,1
A330050F15Rik,0,1
Tmprss11c,0,1
Tmem92,0,1
Tmem89,0,1
A630073D07Rik,0,1
A630095E13Rik,0,1
A730017C20Rik,0,1
Tmem233,0,1
Tmem225,0,1
Pom121l12,0,1
Pom121l2,0,1
Aadacl2,0,1
Tmem210,0,1
Tmem207,0,1
Aadacl3,0,1
9130204L05Rik,0,1
Vmn1r101,0,1
Trim55,0,1
4930568D16Rik,0,1
2900092C05Rik,0,1
Ucn,0,1
Ubtfl1,0,1
Pld5,0,1
Ubqln3,0,1
Ubl4b,0,1
Tyrp1,0,1
Txndc8,0,1
Plcz1,0,1
3110082J24Rik,0,1
4732456N10Rik,0,1
Tubal3,0,1
Tuba3b,0,1
4833423E24Rik,0,1
4833427G06Rik,0,1
4921501E09Rik,0,1
4921511H03Rik,0,1
4921511M17Rik,0,1
3830417A13Rik,0,1
Plcxd3,0,1
Unc13c,0,1
Uncx,0,1
BC048502,0,1
Vmn1r10,0,1
Vmn1r1,0,1
2410012M07Rik,0,1
Vip,0,1
Vgll2,0,1
BC030500,0,1
Vgll1,0,1
2410124H12Rik,0,1
Vax1,0,1
V1rd19,0,1
V1rd18,0,1
BC027072,0,1
Pla2g4e,0,1
Uts2r,0,1
Usp51,0,1
Usp26,0,1
Upk3a,0,1
Upk2,0,1
Ttc9b,0,1
4930571K23Rik,0,1
4921517D22Rik,0,1
4921524L21Rik,0,1
4930474N05Rik,0,1
Banf2,0,1
4930480E11Rik,0,1
4930503E14Rik,0,1
4930504O13Rik,0,1
Trpd52l3,0,1
4930519F16Rik,0,1
4930522H14Rik,0,1
4930468A15Rik,0,1
Trpa1,0,1
4930525M21Rik,0,1
Triml2,0,1
4930544G11Rik,0,1
4930549C01Rik,0,1
Trim75,0,1
4930564B18Rik,0,1
4930564D02Rik,0,1
4930567H17Rik,0,1
4930524N10Rik,0,1
Try10,0,1
Try4,0,1
Try5,0,1
Ttc29,0,1
Ttc24,0,1
4921530L21Rik,0,1
Barhl2,0,1
4921539E11Rik,0,1
Tssk5,0,1
4930407I10Rik,0,1
4930415L06Rik,0,1
4930428D18Rik,0,1
4930430A15Rik,0,1
4930430D24Rik,0,1
4930432M17Rik,0,1
4930433I11Rik,0,1
4930435E12Rik,0,1
4930449I24Rik,0,1
4930451I11Rik,0,1
4930453H23Rik,0,1
Tsga8,0,1
Tsga13,0,1
Ttc39d,0,1
Olfr491,0,1
Olfr935,0,1
Olfr49,0,1
Defb7,0,1
Defb8,0,1
Defb9,0,1
Gfral,0,1
Lao1,0,1
Lbx1,0,1
Lce1a1,0,1
Lce1a2,0,1
Lce1b,0,1
Clca3,0,1
Lce1d,0,1
Defb6,0,1
Lce1e,0,1
Lce1g,0,1
Lce1h,0,1
Gdf5,0,1
Lce1i,0,1
Lce1k,0,1
Lce1l,0,1
Lce1m,0,1
Lce3a,0,1
Lce3b,0,1
Gcnt3,0,1
Lce3c,0,1
Lce1f,0,1
Lce3f,0,1
Gif,0,1
Clcnka,0,1
Krtap5-5,0,1
Krtap6-1,0,1
Krtap6-2,0,1
Krtap7-1,0,1
Krtap8-1,0,1
Defb36,0,1
Defb37,0,1
Defb38,0,1
Krtap9-1,0,1
Defb39,0,1
Defb4,0,1
Defb50,0,1
Krtap9-3,0,1
Krtdap,0,1
Gja3,0,1
Defb41,0,1
Defb43,0,1
Cldn17,0,1
Cldn16,0,1
Defb45,0,1
Defb46,0,1
Defb47,0,1
Defb48,0,1
Defb5,0,1
Krtap9-5,0,1
Lcn10,0,1
Lcn3,0,1
Lcn9,0,1
Chrm2,0,1
Ftmt,0,1
Fthl17,0,1
Fstl5,0,1
Chodl,0,1
Lmx1b,0,1
Fshb,0,1
Fscb,0,1
LOC666331,0,1
Frmpd3,0,1
Diras1,0,1
Lipk,0,1
Fpr-rs6,0,1
Lpcat2b,0,1
Fpr-rs3,0,1
Dkk1,0,1
Lrit3,0,1
Foxn4,0,1
Foxn1,0,1
Foxl2,0,1
Foxi3,0,1
Foxi2,0,1
Lrrc10b,0,1
Lrrc30,0,1
Fpr-rs4,0,1
Lipi,0,1
Chrm5,0,1
Lipf,0,1
CK137956,0,1
Gast,0,1
Galr1,0,1
Galp,0,1
Galntl6,0,1
Lelp1,0,1
Lemd1,0,1
Gabrr3,0,1
Gabrq,0,1
Gabrg3,0,1
Gabrg2,0,1
Gabrg1,0,1
Dhrs7c,0,1
Gabrb2,0,1
Gabrb1,0,1
Gabra6,0,1
Gabra2,0,1
Lhx4,0,1
Gabra1,0,1
Chrng,0,1
Chrnb3,0,1
Chrna6,0,1
Chrna3,0,1
Lingo2,0,1
Lingo3,0,1
Krtap5-4,0,1
Krtap5-3,0,1
Krtap5-2,0,1
Krtap5-1,0,1
Klk6,0,1
Defb19,0,1
Clrn2,0,1
Clrn1,0,1
Defb2,0,1
Clps,0,1
Defb20,0,1
Defb21,0,1
Glipr1l2,0,1
Defb22,0,1
Defb26,0,1
Klk5,0,1
Clec3a,0,1
Defb28,0,1
Krt12,0,1
Krt13,0,1
Krt15,0,1
Krt2,0,1
Glb1l3,0,1
Defb29,0,1
Krt25,0,1
Krt26,0,1
Krt27,0,1
Krt31,0,1
Kprp,0,1
Defb18,0,1
Klk1b8,0,1
Defb15,0,1
Gm10267,0,1
Defa-rs1,0,1
Gm10229,0,1
Gm10220,0,1
Defa-rs7,0,1
Gm10142,0,1
Gm10104,0,1
Gm10100,0,1
Cmtm2a,0,1
Gm10081,0,1
Defb10,0,1
Gm10057,0,1
Gm10024,0,1
Cmtm1,0,1
Defb11,0,1
Glyatl3,0,1
Klhl34,0,1
Defb12,0,1
Glt6d1,0,1
Klk11,0,1
Klk12,0,1
Klk15,0,1
Klk1b1,0,1
Klk1b26,0,1
Defb13,0,1
Krt32,0,1
Foxe3,0,1
Krt33a,0,1
Krt33b,0,1
Krtap15,0,1
Krtap1-5,0,1
Krtap16-1,0,1
Krtap16-3,0,1
Krtap17-1,0,1
Krtap20-2,0,1
Krtap22-2,0,1
Krtap2-4,0,1
Krtap24-1,0,1
Krtap26-1,0,1
Krtap27-1,0,1
Krtap1-4,0,1
Krtap3-1,0,1
Krtap31-2,0,1
Krtap3-2,0,1
Krtap3-3,0,1
Krtap4-1,0,1
Krtap4-13,0,1
Krtap4-16,0,1
Krtap4-2,0,1
Krtap4-6,0,1
Krtap4-7,0,1
Krtap4-8,0,1
Krtap4-9,0,1
Krtap31-1,0,1
Krtap14,0,1
Krtap13-1,0,1
Krtap1-3,0,1
Krt34,0,1
Gkn1,0,1
Krt35,0,1
Krt36,0,1
Krt39,0,1
Krt40,0,1
Krt6a,0,1
Krt71,0,1
Krt73,0,1
Krt75,0,1
Gk2,0,1
Krt76,0,1
Krt77,0,1
Defb3,0,1
Defb34,0,1
Krt82,0,1
Defb35,0,1
Krt84,0,1
Krt9,0,1
Gjd2,0,1
Krtap10-10,0,1
Krtap10-4,0,1
Krtap11-1,0,1
Krtap12-1,0,1
Krtap13,0,1
Gkn2,0,1
Cnfn,0,1
Foxd3,0,1
Foxd1,0,1
Evx1,0,1
Nkx2-1,0,1
Nkx2-2,0,1
Nkx2-4,0,1
Nkx2-5,0,1
Nkx2-9,0,1
Nkx3-1,0,1
Nkx6-1,0,1
Nkx6-3,0,1
Nlgn1,0,1
Nlrp14,0,1
Evx2,0,1
Nlrp2,0,1
Nlrp4b,0,1
Nlrp4e,0,1
Nlrp9a,0,1
Dusp21,0,1
Cbln4,0,1
Esp38,0,1
Esp3,0,1
Nms,0,1
Esp24,0,1
Nmu,0,1
Nmur2,0,1
Nlrp4a,0,1
Nog,0,1
Nhlh2,0,1
Dupd1,0,1
Myod1,0,1
Myot,0,1
Myoz2,0,1
Ccdc70,0,1
Ccdc7,0,1
Fam162b,0,1
Nanog,0,1
Ccdc54,0,1
Fam159b,0,1
Fam155a,0,1
Nat3,0,1
Ccdc108,0,1
Fam154a,0,1
Fam122c,0,1
Ndp,0,1
Faim2,0,1
Fabp9,0,1
Nefl,0,1
Ccdc153,0,1
Nell1,0,1
Ccdc129,0,1
Neurod1,0,1
Neurog1,0,1
Ccdc121,0,1
Dsg4,0,1
Noto,0,1
Dydc1,0,1
Nox3,0,1
Enam,0,1
E230019M04Rik,0,1
Obox1,0,1
En1,0,1
Obox2,0,1
Obox3,0,1
Obox5,0,1
Emx2,0,1
Emx1,0,1
Obp1a,0,1
Odam,0,1
Oas1f,0,1
Odf1,0,1
Odf3l2,0,1
Odf4,0,1
Ofcc1,0,1
E330017A01Rik,0,1
Olfr1,0,1
Olfr1000,0,1
Olfr1002,0,1
E330034G19Rik,0,1
Olfr1006,0,1
Olfr1008,0,1
Olfr1009,0,1
E330014E10Rik,0,1
Capn13,0,1
Enpp7,0,1
E030002O03Rik,0,1
Catsperb,0,1
Npbwr1,0,1
Dydc2,0,1
Npffr1,0,1
Npffr2,0,1
Nphs1,0,1
Nppc,0,1
Npvf,0,1
Npy2r,0,1
Npy5r,0,1
Npy6r,0,1
Eras,0,1
Nr0b1,0,1
Epyc,0,1
Cartpt,0,1
Nr2e3,0,1
Nrk,0,1
Nrsn1,0,1
Epha6,0,1
Epha10,0,1
Nt5c1a,0,1
Car10,0,1
Dytn,0,1
Ntng1,0,1
Capza3,0,1
Fam170a,0,1
Myo3a,0,1
Ccin,0,1
Cckbr,0,1
Mageb18,0,1
Mageb2,0,1
Mageb4,0,1
Magel2,0,1
Celf6,0,1
Figla,0,1
Fhl5,0,1
Ceacam5,0,1
Ceacam3,0,1
Ceacam14,0,1
Ceacam12,0,1
Mageb1,0,1
Ceacam11,0,1
Mbd3l1,0,1
Cdx2,0,1
Cdr1,0,1
Mc4r,0,1
Mc5r,0,1
Fgf8,0,1
Fgf4,0,1
Mcpt1,0,1
Fgf22,0,1
Fgf20,0,1
Fgf15,0,1
Mb,0,1
Magea6,0,1
Flg2,0,1
Magea4,0,1
Lrrc52,0,1
Foxb2,0,1
Foxb1,0,1
Lrriq4,0,1
Cfc1,0,1
Ces5a,0,1
Dlx5,0,1
Dlx6,0,1
Ly6g5c,0,1
Dmrtc1a,0,1
Cer1,0,1
Lyg1,0,1
Lyg2,0,1
Dmrtc1b,0,1
Lypd2,0,1
Lypd5,0,1
Dmrtc1c1,0,1
Lyzl1,0,1
Lyzl6,0,1
Dmrtc1c2,0,1
Dmrtc2,0,1
Mael,0,1
Mafa,0,1
Magea10,0,1
Magea3,0,1
Cdk5r2,0,1
Chat,0,1
Mepe,0,1
Mgat4c,0,1
Mrgprd,0,1
Mrgprh,0,1
Mrgprx1,0,1
Mrgprx2,0,1
Doxl2,0,1
Ms4a13,0,1
Ms4a18,0,1
Ms4a5,0,1
Msmb,0,1
Mstn,0,1
Fam43b,0,1
Mrgprb8,0,1
Mtnr1b,0,1
Fam19a4,0,1
Drd1a,0,1
Drd2,0,1
Fam187a,0,1
Mycs,0,1
Myf5,0,1
Myf6,0,1
Drd3,0,1
Drd5,0,1
Ccnb3,0,1
Ccl26,0,1
Muc15,0,1
