atID,wtlp6-wthp6,wthp5-wthp6,wtlp5-wthp6,wtal-wthp6,wtfe-wthp6,stop1lp6-stop1hp6,stop1hp5-stop1hp6,stop1lp5-stop1hp6,stop1al-stop1hp6,stop1fe-stop1hp6
AT3G47460,0.018732723,0.053039493,0.181321148,0.078399282,-0.259513733,-0.077084186,0.087908118,-0.083391996,-0.017857452,-0.304475944
AT3G47470,0.108797624,0.474449372,0.042927745,0.029910083,0.602848242,0.116818442,-0.036140536,0.037621453,-0.046476447,0.75020252
AT3G47480,0.00614409,-0.002490734,0.005023447,0.065749086,0.045129588,0.003811153,0.006526541,0.018538694,0.993574798,0.085116444
AT3G47490,-0.05742241,-0.108043956,-0.111784307,-0.103525093,-0.036121412,0.223178881,-0.010709205,0.093335364,0.349225911,0.04287476
AT3G47500,0.068275681,0.039253769,0.046262018,0.013546797,0.433850457,0.044183983,-0.016597618,0.036948114,0.192575692,0.745881233
AT3G47510,-0.12928656,0.017448051,0.064336937,-0.088822595,-0.00274082,-0.047129061,-0.058954872,-0.001544993,-0.073295782,0.119945233
AT3G47520,-0.328980649,-0.271737346,-0.288555575,-0.281594626,-0.368638579,-0.243663798,-0.101113923,-0.157782766,-0.280864847,-0.260241786
AT3G47530,-0.022104372,0.047533341,-0.047099822,0.110100705,-0.182848305,-0.242524861,-0.132209316,-0.149992782,-0.181098935,-0.377127525
AT3G47540,-0.040173248,-0.047940557,-0.090595052,0.050259581,0.048171872,-0.010643639,-0.104797525,-0.068638995,0.44478501,0.212956788
AT3G47550,-0.029096423,-0.001111872,-0.049939922,0.133725995,0.239572495,-0.004080551,0.010727561,0.007402002,0.399362963,0.173429891
AT3G47560,0.088448888,0.069114799,-0.117564073,0.038546044,0.094462862,0.304768577,0.100419659,0.062224256,-0.156004668,0.009624195
AT3G47570,0.062389016,-0.028067747,-0.007241325,0.068108996,-0.303055549,0.148406795,0.241602169,0.177771211,0.141299266,-0.108725335
AT3G47590,-0.032095745,0.047505446,0.016851078,-0.118889862,0.005521047,0.024653176,-0.082868814,-0.030648684,-0.16661475,0.018335125
AT3G47600,-0.164250595,-0.223119292,-0.067378159,0.202802383,-0.062451528,-0.070221111,-0.144100522,-0.175738557,0.295215818,-0.102717469
AT3G47610,0.123505873,0.07156034,0.032266793,-0.110615659,-0.21966024,-0.042664258,-0.054371,0.050962312,-0.126190074,-0.175460554
AT3G47620,0.151092668,-0.009137045,0.074035925,-0.051841347,-0.029454772,0.129998592,0.048715805,-0.11031969,0.234724797,0.111309848
AT3G47630,0.137237421,-0.142613156,-0.051353473,-0.109218549,-0.179929164,-0.006340328,0.035138872,0.094504399,0.069648796,-0.036214963
AT3G47640,-0.077639866,0.134195003,-0.116810993,-0.185777887,-0.351953574,-0.256705746,-0.094539617,-0.192155544,-0.314028912,-0.425792991
AT3G47650,-0.095450548,0.334561443,-0.214888877,-0.038454262,0.098356742,0.004691968,0.001196952,-0.24758288,-0.294553688,0.174409352
AT3G47670,-0.089313566,-0.119105745,-0.262357596,-0.253401722,-0.212265015,0.039217141,-0.091122817,-0.057361811,-0.260931954,-0.106677505
AT3G47675,0.24985337,0.130647096,0.055797119,0.163902408,-0.14103588,0.195556746,0.166961824,0.112350033,-0.054713065,-0.037145474
AT3G47680,0.085269645,0.029821429,0.203170969,0.18285688,-0.041525842,0.259072745,0.164499056,0.27594614,0.385118257,0.056652712
AT3G47690,-0.203542507,-0.159334957,-0.143601234,-0.128761304,-0.171785281,0.017926758,-0.116253112,-0.014822098,-0.051310085,-0.104971321
AT3G47700,0.028557716,0.033122596,0.111139413,0.05118973,-0.011328456,-0.058946867,0.027406832,0.001386897,0.134680175,0.028867876
AT3G47710,-0.001057459,0.184302466,-0.065236115,-0.603318635,-0.371686916,-0.165178904,0.128128089,0.101222405,-0.520124848,-0.442140348
AT3G47720,-0.324833651,0.122018626,0.133979076,-0.610516178,-0.71501002,-0.118175721,0.304804087,0.340855332,-0.162215055,-0.202570262
AT3G47730,0.058316385,0.068076555,0.118233437,0.308889389,0.312323898,-0.025146262,0.015758099,0.13211297,0.774828992,0.219054982
AT3G47740,0.215357726,0.418465743,0.575525451,0.151377982,-0.021919938,0.054117672,0.147192175,0.298228778,-0.233904289,-0.090660635
AT3G47750,0.138990732,-0.104441578,0.220373035,-0.334877101,-0.026234539,0.003282552,-0.374503395,-0.340168048,-0.887388981,-0.079129005
AT3G47760,0.032384189,0.07566018,0.270539888,-0.441998583,-0.422133263,0.308883791,0.276186833,-0.033404543,-0.562556406,-0.278747539
AT3G47770,0.214610847,0.230042099,0.267291825,-0.247763076,-0.1128678,0.054197092,0.254636935,0.144845374,-0.387266836,-0.07263143
AT3G47780,0.028163237,0.013996887,0.018178619,0.210296578,0.100858364,-0.003898267,0.02025617,0.12278757,0.891692494,0.152245433
AT3G47790,-0.062101374,-0.03221871,0.110859527,0.196539216,0.271837117,-0.024047188,0.154059236,-0.207171196,0.540263583,0.182428089
AT3G47800,0.061336985,-0.051759096,0.00171756,0.031700312,0.343747308,0.26936225,-0.053921077,0.023392803,-0.112822834,0.214245074
AT3G47810,-0.078590569,-0.017676327,-0.110217,-0.053218424,0.252581862,-0.052109116,-0.107086686,-0.088780934,-0.044118163,0.197262511
AT3G47820,0.130388421,0.15247658,-0.056834126,-0.104316347,0.307913927,-0.018008243,0.07395643,-0.103648914,-0.036067444,0.006438176
AT3G47830,-0.016725406,0.026147979,0.148287979,0.234831259,0.257434572,-0.178024146,-0.018429941,-0.142974829,-0.21863562,0.054453748
AT3G47833,-0.084373417,-0.069282706,-0.054446973,-0.219783477,0.194838594,0.03468502,-0.093183514,0.038695368,-0.287810972,0.129796783
AT3G47836,-0.186299916,-0.111586163,-0.118435915,-0.331921093,0.066853742,0.045607617,-0.089065722,-0.007846465,-0.391747857,0.186852371
AT3G47840,0.303461667,0.1470568,0.362489642,0.17962422,-0.131073253,-0.043675845,-0.006319837,-0.019601462,-0.106428958,-0.187973715
AT3G47850,-0.041308287,-0.042347932,-0.010829655,-0.018869096,-0.041841555,-0.054538851,0.007620714,-0.002529064,0.166158631,0.104926486
AT3G47860,0.009570742,-0.109929986,-0.069885445,0.092253818,0.411384141,0.059262698,-0.060076772,-0.034004992,0.042161134,0.304868922
AT3G47890,0.185393031,0.053514795,0.278971056,0.041911877,-0.185099317,0.005192515,0.135807731,0.086345321,0.038793263,-0.094187906
AT3G47910,0.117650281,0.011592408,0.253431789,0.068881301,-0.210032695,-0.073382835,0.103912547,0.037270655,0.013394703,-0.104054837
AT3G47930,0.089443729,-0.017882145,-0.001134681,-0.006777392,-0.273921046,0.117592418,0.115329159,0.035188101,0.023024076,-0.079548908
AT3G47940,-0.064541656,-4.89E-05,0.107564577,0.125044564,0.130397413,-0.051871228,-0.204891923,-0.080195503,0.073888886,0.096131688
AT3G47950,-0.009419182,0.045052565,0.024489054,0.445790745,0.063239474,-0.055309416,0.072298666,0.102517211,0.778400428,0.09024804
AT3G47960,-0.082188802,0.183657612,0.021459798,0.090281243,0.394228281,-0.129924926,-0.107987499,-0.170468406,0.013746966,0.237014242
AT3G47965,-0.147500052,-0.141194353,-0.169664139,-0.414349666,-0.049984907,0.088860605,-0.135726549,-0.083272474,-0.484579619,-0.090088573
AT3G47980,-0.280077949,-0.249018398,-0.325562168,-0.374801011,-0.61154088,-0.19884597,-0.066443307,-0.139467921,-0.497771303,-0.410948562
AT3G47990,-0.006993587,-0.061216931,-0.017380574,0.024491942,0.030286469,0.065693025,0.056052677,0.148180485,0.3976291,0.091011629
AT3G48000,0.040905402,0.04380012,0.120866413,0.189552164,0.415145444,-0.073321919,-0.019305427,0.037095121,0.341041949,0.32225791
AT3G48020,-0.122117742,0.014571913,-0.091380964,0.059956582,0.437694292,-0.067103122,-0.139674185,0.043614296,0.378761244,0.312963558
AT3G48030,-0.13026239,-0.07323186,-0.177212974,-0.3293311,-0.053260531,-0.006675063,-0.195325874,-0.142419346,-0.471198266,-0.124516051
AT3G48040,-0.100954952,-0.113733081,-0.167247715,-0.084566744,-0.07020643,0.04907666,-0.079064719,-0.090589337,-0.245341246,-0.194032965
AT3G48050,0.243181687,0.057344518,0.250141497,0.144845627,-0.112159412,0.003130879,0.118027373,0.13062278,0.262863774,-0.026684304
AT3G48060,0.171064678,-0.030582358,0.073872674,-0.002918224,-0.189087636,0.017943546,0.095805047,0.024630972,0.211267145,-0.068160371
AT3G48070,0.073420126,0.039050725,0.027476057,0.1008017,0.320032224,0.110675738,-0.06488486,0.04806134,0.222132213,0.319602366
AT3G48080,-0.153071407,-0.171598027,-0.261438528,-0.410081679,-0.459389644,-0.165266249,-0.154271593,-0.165544531,-0.647624602,-0.435083311
AT3G48090,-0.037078959,-0.029434186,-0.02105878,-0.08368818,0.018394871,0.021363039,-0.024001362,-0.144074706,0.152411566,-0.026878055
AT3G48100,0.054946205,0.040825143,0.025141892,-0.040942613,0.693671143,0.168466675,0.169770765,0.030717298,-0.004182107,0.723156606
AT3G48110,0.085781163,0.000493971,0.150940986,0.123842203,-0.191167382,-0.010052787,0.132497384,-0.027039596,-0.01936025,-0.080567363
AT3G48115,0.102138122,-0.083255786,-0.074598042,-0.01462295,-0.01942159,0.074058934,-0.066585915,0.169290354,0.102788778,-0.146106053
AT3G48120,-0.008231787,-0.029071955,0.029509227,0.041344099,-0.095001597,0.210288342,0.10815265,0.070983933,0.40510827,0.112808168
AT3G48131,-0.09743518,-0.149394375,-0.158366839,-0.1821547,-0.135180979,-0.312040312,-0.007724115,-0.304467654,-0.655423721,-0.422024313
AT3G48140,-0.130283183,-0.076205992,-0.157399208,-0.339076822,-0.035544772,0.059433482,-0.090699408,0.010555483,-0.386864318,-0.037735749
AT3G48150,-0.021924788,-0.040537439,-0.084869526,-0.093327738,-0.159374257,-0.0680666,0.089406033,-0.068810153,-0.019056349,-0.061836511
AT3G48160,-0.108713288,-0.092112383,-0.07422962,-0.054513816,-0.008002508,-0.073204596,0.030527621,-0.202436346,-0.085316059,-0.024517093
AT3G48170,0.045036239,-0.048863321,-0.019973485,-0.088791129,-0.057456204,-0.043194366,-0.103151696,-0.036727836,-0.093646088,-0.049145844
AT3G48180,-0.156977064,-0.180159839,-0.203406881,-0.256825693,0.264996728,-0.020259051,-0.001773619,-0.109042122,-0.062513666,0.431719556
AT3G48185,-0.086010413,-0.041914581,-0.175221129,-0.078258022,-0.007780324,0.204396274,-0.050806813,-0.127590144,-0.122708189,0.171352124
AT3G48187,0.009102909,0.022137767,0.016763536,0.003302851,-0.116576229,-0.147638402,0.033963498,-0.142544959,-0.087813321,-0.104720231
AT3G48190,0.142770586,-0.001492283,0.242012432,0.438860921,-0.228570083,0.00724897,0.12582058,0.003815837,0.262385196,-0.122724311
AT3G48195,0.074173939,0.090437202,0.186820687,0.082448262,0.086644962,-0.039236048,0.068031599,0.082167562,0.236276701,0.062051966
AT3G48210,-0.149765709,-0.099190494,-0.024151101,-0.035599088,0.007065482,-0.007779461,-0.026493927,-0.063628522,-0.060172807,-0.076832978
AT3G48230,0.385519074,0.233522779,0.16815232,-0.101298298,-0.448835125,0.129784935,-0.14544594,0.329563597,-0.315463015,-0.315990572
AT3G48240,0.131867057,-0.005498704,0.167064671,0.235448204,0.105087921,0.062085588,-0.24921788,-0.12845142,0.603618211,0.141299083
AT3G48250,-0.065606165,-0.066182977,-0.025540844,-0.076364937,-0.220541825,-0.159622471,-0.008396814,-0.141148636,-0.223632911,-0.248460841
AT3G48260,0.065718047,0.112973165,0.088604999,0.036089365,-0.185290243,0.107065636,0.110493985,-0.042149577,0.024627105,-0.039093963
AT3G48320,-0.093748795,0.021081163,-0.088414386,0.270550314,0.725110784,0.014546084,-0.004780653,0.118631213,0.80349728,0.787325074
AT3G48330,0.098607989,0.018005631,0.101196816,0.036699302,0.254366703,0.077925116,0.046425738,0.091293116,0.119405458,0.189193796
AT3G48340,0.013781701,0.204950205,0.306551888,0.157299866,0.527138028,-0.093758961,-0.094910812,0.005789734,0.026236812,0.36281
AT3G48346,-0.180451489,-0.011892545,0.236325731,-0.117290952,0.009721357,-0.157644801,0.632401708,0.566603694,-0.034435038,-0.069425711
AT3G48350,-0.10350902,-0.056737213,-0.046071301,0.039064007,0.607576969,-0.001888144,-0.168440634,-0.161160284,0.001422838,0.476490412
AT3G48360,-0.00230566,-0.054048641,-0.029387725,-0.211225335,0.08293902,0.526929903,0.236221614,0.202584159,-0.048684351,0.428088901
AT3G48380,0.146863464,0.033151179,0.106803785,0.094447102,-0.125954747,-0.079550836,-0.051803148,-0.018741637,-0.001319812,-0.144614664
AT3G48400,0.056365228,0.130957045,-0.080188691,-0.29097447,-0.188409299,0.004746004,0.089156861,0.306933441,-0.214009395,-0.143331367
AT3G48410,-0.030826262,-0.103614701,-0.056844922,-0.065894877,-0.097573072,-0.147572519,-0.259641148,-0.191153208,-0.32328419,-0.162738805
AT3G48420,-0.204885481,0.453448415,0.05948442,0.630557544,0.132930682,-0.073016498,0.238319783,-0.151462083,-0.355255653,-0.178316882
AT3G48425,-0.151052341,-0.061484004,-0.070517096,-0.098598931,-0.018337379,0.08420243,0.038679654,-0.197789598,-0.121828429,-0.279684093
AT3G48430,0.076979053,0.004883906,0.179425401,-0.0553038,-0.209544141,-0.038765892,0.063402317,0.056497815,-0.005676085,-0.060616922
AT3G48440,-0.040501673,-0.043186754,-0.06435666,0.082033578,-0.295608462,-0.012272889,-0.147309724,-0.240977084,0.142575549,-0.331429792
AT3G48450,-0.083442867,-0.082833957,-0.085707432,0.138751624,0.137669714,-0.11618712,-0.037258845,0.066841106,0.751329759,0.207648898
AT3G48460,-0.023555671,-0.14477285,0.001902395,0.083368949,0.039349261,-0.022279866,-0.043185013,-0.113036477,0.347948679,0.030051767
AT3G48470,0.061339347,-0.054505054,-0.043911137,-0.131326855,-0.144731753,-0.073447326,0.056724874,-0.073182102,0.154588116,-0.107280055
AT3G48480,-0.236096296,-0.158995894,-0.059964979,-0.099734132,0.021868967,0.183224556,0.024495965,0.008670375,-0.163142077,-0.006968241
AT3G48490,-0.409793602,-0.351803929,-0.367611441,-0.387007862,-0.201433806,0.094385578,-0.234333386,-0.036855343,-0.206595102,-0.116053964
AT3G48500,-0.005325941,-0.023206609,-0.126792821,-0.107305852,-0.290722564,0.059011086,0.140324326,-0.101786222,-0.129560232,-0.143500508
AT3G48510,-0.236478881,0.06505547,0.401473452,0.049147267,0.245710405,-0.064765645,0.040636481,0.18983865,0.450590984,0.090966948
AT3G48520,-0.054024956,0.031505083,0.010445367,0.186822436,0.03328365,-0.129514796,-0.053410026,0.051953034,0.591534512,0.005232678
AT3G48530,0.025640037,0.010188015,-0.030822374,-0.141417694,-0.063664247,0.046162256,-0.048077949,0.032787045,-0.238755342,-0.113554439
AT3G48540,-0.215122847,-0.350924347,-0.180725007,0.042702329,-0.06705325,-0.029130503,0.002890944,-0.318962335,-0.234616869,-0.121556927
AT3G48550,0.077917445,0.135795745,-0.172679341,-0.308227419,0.170969822,0.27866224,0.164317899,0.162379623,-0.438479063,0.038660021
AT3G48560,0.218752147,-0.036234647,0.017541964,0.098340252,-0.221342758,-0.006668683,0.046109244,-0.062567818,0.104415857,-0.080756025
AT3G48570,-0.150222728,-0.062154047,-0.119438046,-0.215079255,0.197598477,0.011935628,-0.238454988,-0.131877862,-0.389630144,-0.036644118
AT3G48580,-0.007156885,-0.020908349,0.081873636,0.164483317,0.210615659,0.052196628,-0.008557437,0.039568593,0.953239815,0.230542422
AT3G48590,0.016982191,0.007247966,0.013747496,-0.092609806,0.278028105,-0.098946461,-0.313256488,-0.174133269,-0.014741823,0.014925123
AT3G48600,0.065852281,0.109740936,-0.131193797,0.203893574,-0.016346606,0.241111894,-0.076474457,-0.037937065,0.258486323,-0.031145856
AT3G48610,-0.040395261,-0.005744212,-0.046113584,0.107845509,-0.012493076,-0.118383628,-0.093213608,-0.177375295,0.300926288,-0.031892297
AT3G48660,-0.208702905,-0.087559265,-0.133498327,-0.299757138,0.167904019,-0.065882813,-0.236257277,-0.027692619,-0.481879411,-0.04207255
AT3G48670,0.037876557,-0.003844193,-0.005484457,-0.168552215,-0.492687979,-0.046493456,-0.022516116,0.063744238,-0.106531885,-0.263651753
AT3G48680,-0.098464398,-0.084737413,-0.128671226,-0.174533823,-0.075983716,-0.035843563,-0.136957296,-0.035435963,-0.166411509,-0.093673731
AT3G48690,0.039604871,0.05862117,0.088878396,0.017711161,0.409766837,0.081457043,0.060841308,0.157878755,0.397696883,0.576993207
AT3G48700,0.201898302,0.007942163,0.201324716,-0.136683842,0.099877788,0.177441704,0.203557346,0.177642971,0.23398907,0.390670786
AT3G48710,-0.125504778,-0.094231172,-0.115094622,-0.123692292,-0.354772537,0.035543639,-0.015207596,-0.077555683,0.06327581,-0.095132444
AT3G48730,-0.155290036,0.030608396,-0.233608949,-0.154164242,-0.053050586,0.026403704,-0.121416407,-0.142830279,-0.34717471,-0.08189698
AT3G48740,-0.328200453,-0.31246617,-0.111471275,-0.236497886,0.56238779,0.098794789,-0.089495171,-0.00953168,-0.087794324,0.366903064
AT3G48750,-0.059840107,-0.047952249,-0.117328646,-0.010613067,-0.125263951,-0.089332773,-0.105858753,-0.148936658,-0.151346247,-0.192159292
AT3G48760,0.083696854,0.085459524,-0.012244652,0.081440552,0.049765363,0.007347389,-0.018846449,0.057354097,0.186211918,0.053504391
AT3G48780,0.04089472,0.018746041,0.124965167,0.097631278,0.145478275,0.0262573,0.05958188,0.172122615,0.218823564,0.229384206
AT3G48800,0.080756595,-0.022830357,0.10468882,0.027873825,-0.020409285,-0.168909683,-0.130481298,-0.242119375,-0.335470268,0.032574077
AT3G48810,0.136957905,-0.064794626,0.247214173,0.140856779,0.156849745,0.028191958,-0.095012194,-0.192908328,0.111893395,-0.269123984
AT3G48820,0.061705236,0.016603873,0.084233096,0.123541178,0.039996842,-0.034032686,0.084951606,0.011734804,0.11448049,0.021290591
AT3G48830,0.148234126,-0.025850459,0.084885159,0.066761905,-0.068501355,-0.16618078,-0.138360529,-0.125551862,-0.262107153,-0.264695846
AT3G48835,0.351483041,-0.167454704,0.152145993,0.059395811,-0.088918573,0.017326162,0.166303832,-0.039753275,0.049821147,-0.071420925
AT3G48840,-0.0317116,-0.003982997,-0.056444499,0.064784085,0.38194323,0.017852821,0.027736074,0.034898689,0.969450927,0.088565298
AT3G48850,-0.0053509,-0.006129793,0.010111893,0.184173387,0.495629729,-0.004867742,-0.011790458,0.032993409,0.985170773,0.324022696
AT3G48860,0.129002485,0.032680061,0.118796779,0.186837807,0.00060957,0.036874628,0.080930757,0.070341772,0.223602617,0.029968301
AT3G48870,0.122123237,-0.035541588,0.076065456,-0.081049903,-0.24831033,-0.080179138,0.09531975,-0.042359514,-0.117030907,-0.126099809
AT3G48880,-0.015096604,0.123938191,0.019017659,-0.004318895,0.219238005,0.064570734,-0.028258876,0.087768836,0.19239786,0.080372971
AT3G48890,-0.030427295,-0.013346479,-0.038426652,0.109615016,0.343001751,-0.0622763,-0.090969868,-0.047124113,0.643268534,0.302591866
AT3G48900,0.002598025,-0.03587396,0.083122978,-0.20473454,-0.153300447,-0.031137097,0.132888551,-0.065574724,-0.21886982,-0.213516738
AT3G48920,-0.023817916,0.115292689,0.172090081,0.268437485,0.076441285,-0.026674466,0.167787591,0.400061812,0.085792541,0.026080294
AT3G48930,-0.186701021,-0.106412722,-0.123348044,-0.188364353,0.002275968,-0.158751794,-0.141872098,-0.19595487,-0.394029432,-0.108191217
AT3G48940,0.031498688,0.49518544,0.154288543,-0.159257982,-0.07583418,0.101365573,0.143005025,0.246383414,-0.58616854,-0.129170843
AT3G48970,-0.139366232,-0.094757969,-0.048479126,-0.097548187,0.107557149,-0.100397038,-0.162990879,-0.263328847,-0.219054929,-0.032853444
AT3G48980,0.227824559,0.158486231,0.162730804,0.047506958,-0.046627763,0.011012304,0.151915051,0.049723327,0.149719379,-0.095614855
AT3G48990,-0.038543122,-0.101854743,-0.111273036,-0.369577559,-0.219494946,0.066110881,0.023275244,0.112756891,-0.280692175,0.08808977
AT3G49000,-0.013720175,0.015190213,0.144379681,0.186848876,0.041696356,-0.048499101,0.062513406,-0.066482999,0.168340612,-0.007071998
AT3G49010,-0.138817017,-0.107707914,-0.135659581,-0.171796069,-0.114450674,-0.081812812,-0.039016045,-0.151804783,-0.354200768,-0.098210183
AT3G49050,0.050586298,0.009084243,0.1024922,0.031896371,-0.096428171,0.144620958,0.202031192,0.115126694,-0.054428308,0.020880572
AT3G49060,0.055176836,-0.026636941,-0.001231272,-0.024922507,-0.104205306,-0.004807893,0.069949148,0.072615178,0.345508085,0.006737965
AT3G49070,-0.078939576,-0.010841043,-0.000555297,0.145942109,0.307878707,-0.035152794,0.098786645,0.048313676,0.267453685,0.431570984
AT3G49080,-0.027643292,-0.046996227,0.021296671,-0.00859266,-0.097780325,-0.064808081,0.02985127,-0.071428504,-0.164831465,-0.06990979
